FID,Shape,DPTO_CCDGO,MPIO_CCDGO,MUNICIPIO,DEPARTAMENTO,PK,CODIGO_DANE,Region,CODIGO_PRO,PROVINCIA,RURALIDAD,Capital,Población,Área_No_Municipalizada,Instrumento,Categoria_Municipal,Nivel_Desempeño_Fiscal,PDET,ZOMAC,IRV,INFORMALIDAD,Año,Cod_precio,irradiado_rango_prec,rango_prec,irradiado,Codigo_D1,Isocrona_25k_DPTO,Isocrona_25K_MPIO,Isocrona_25K_TIEMPO,Isocrona_25K_HORA,Isocrona_25K_DIST,Isocrona_CAPIT_DPTO,Isocrona_CAPI_MPIO,Isocrona_CAPI_TIEMPO,Isocrona_CAPI_HORA,Isocrona_CAPI_DIST,Tamaño_Predial_Area,Tamaño_predial_AREA_HA,Tamaño_predial_numero,Tamaño_Predial_numero_(ha),GRUPO_UFH,AREA_UFH,Uso_agrope,Observacio,COD_MPIO,LATITUD,LONGITUD
28,Polygon,19,364,JAMBALO,CAUCA,19364,19364,Andina,1904,ORIENTE,Rural,-,19101,-,1. EOT,SEIS,G2_MEDIO_ALTO,PDET Alto Patía-Norte del Cauca, ZOMAC,Medio Alto,0.771065,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,19364,Cauca,SANTANDER DE QUILICHAO,1.646193,A2. Mayor que 1 y menor que 2 horas,43.358788,Cauca,POPAYÁN,1.908093,A2. Mayor que 1 y menor que 2 horas,61.958283,"Gran propiedad, latifundios",2745.730663431494,"Gran propiedad, latifundios",14,4,2834.265519,SI,Agropecuario,19364,2.84981013,-76.31124919
29,Polygon,19,392,LA SIERRA,CAUCA,19392,19392,Andina,1901,CENTRO,Rural,-,11286,-,1. EOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.892889,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,19392,Cauca,POPAYÁN,1.724782,A2. Mayor que 1 y menor que 2 horas,54.726912,Cauca,POPAYÁN,1.552099,A2. Mayor que 1 y menor que 2 horas,48.177164,Pequeña propiedad,4601.615071032222,Pequeña propiedad,2002,3,5278.527745,SI,AGROPECUARIO - CERCANO A ZONA URBANA,19392,2.187473572,-76.78228032
30,Polygon,19,397,LA VEGA,CAUCA,19397,19397,Andina,1905,SUR,Rural,-,26020,-,1. EOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Medio,0.879758,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,19397,Cauca,POPAYÁN,2.558232,A3. Mayor que 2 y menor que 3 horas,86.218795,Cauca,POPAYÁN,2.385548,A3. Mayor que 2 y menor que 3 horas,79.669048,Pequeña propiedad,3766.418682042999,Pequeña propiedad,3477,3,3325.073072,SI,Agropecuario,19397,2.053933426,-76.7588062
54,Polygon,19,418,LOPEZ,CAUCA,19418,19418,Andina,1903,OCCIDENTE,Rural disperso,-,19749,-,1. EOT,SEIS,G5_BAJO,PDET Pacífico Medio, ZOMAC,Alto,0.010463,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,,,,0, ,0,,,0, ,0,"Gran propiedad, latifundios",451.2102838988815,Pequeña propiedad,15,2,52.120199,SI,AGROPECUARIO,19418,2.95819877,-77.24212158
31,Polygon,19,450,MERCADERES,CAUCA,19450,19450,Andina,1905,SUR,Rural disperso,-,24716,-,1. EOT,SEIS,G4_MEDIO_BAJO,PDET Alto Patía-Norte del Cauca, ZOMAC,Medio,0.732725,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,19450,Nariño,SAN JUAN DE PASTO,2.959388,A3. Mayor que 2 y menor que 3 horas,96.418795,Nariño,SAN JUAN DE PASTO,2.982088,A3. Mayor que 2 y menor que 3 horas,96.960216,Mediana propiedad,1833.649758345695,Pequeña propiedad,358,2,2288.549692,SI,AGROPECUARIO - CERCANO A ZONA URBANA,19450,1.793825164,-77.18060381
32,Polygon,19,455,MIRANDA,CAUCA,19455,19455,Andina,1902,NORTE,Intermedio,-,33395,-,2. PBOT,CINCO,G3_MEDIO,PDET Alto Patía-Norte del Cauca, ZOMAC,Medio Alto,0.58019,2023,3.3.1,Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,0,19455,Valle del Cauca,FLORIDA,0.208473,A1. Menos 1 hora,9.042641,Valle del Cauca,SANTIAGO DE CALI,1.156335,A2. Mayor que 1 y menor que 2 horas,51.473001,Mediana propiedad,141.8777872873035,Pequeña propiedad,90,2,259.657144,SI,Agropecuario,19455,3.228235212,-76.21670827
33,Polygon,19,473,MORALES,CAUCA,19473,19473,Andina,1901,CENTRO,Rural,-,41591,-,2. PBOT,SEIS,G2_MEDIO_ALTO,PDET Alto Patía-Norte del Cauca, ZOMAC,Medio Alto,0.642546,2023,4.1.1,Mayor que 60 - hasta 70,Mayor que 60 - hasta 70,0,19473,Cauca,POPAYÁN,1.193446,A2. Mayor que 1 y menor que 2 horas,43.857063,Cauca,POPAYÁN,1.327959,A2. Mayor que 1 y menor que 2 horas,50.006811,Pequeña propiedad,3665.974847635514,Pequeña propiedad,1969,2,4434.243522,SI,AGROPECUARIO - CERCANO A ZONA URBANA,19473,2.773663981,-76.74605152
34,Polygon,19,513,PADILLA,CAUCA,19513,19513,Andina,1902,NORTE,Ciudades y aglomeraciones,-,10510,-,1. EOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Medio,0.58042,2023,4.2.2,Mayor que 100 - hasta 120,Mayor que 100 - hasta 120,0,19513,Cauca,PUERTO TEJADA,0.437687,A1. Menos 1 hora,14.008326,Valle del Cauca,SANTIAGO DE CALI,1.139091,A2. Mayor que 1 y menor que 2 horas,41.82031,Pequeña propiedad,2550.339285885769,Pequeña propiedad,2101,1,4873.29669,SI,Agropecuario - caña,19513,3.194730618,-76.3362418
35,Polygon,19,517,PAEZ,CAUCA,19517,19517,Andina,1904,ORIENTE,Rural disperso,-,49137,-,2. PBOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio,0.766367,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,19517,Huila,LA PLATA,1.709834,A2. Mayor que 1 y menor que 2 horas,38.264675,Cauca,POPAYÁN,3.303161,A4. Mayor que 3 y menor que 4 horas,112.969762,"Gran propiedad, latifundios",2583.221447163935,Pequeña propiedad,51,4,2284.559535,SI,AGROPECUARIO - CERCANO A VÍA PANAMERICANA,19517,2.733887702,-75.99368264
36,Polygon,19,532,PATIA,CAUCA,19532,19532,Andina,1905,SUR,Intermedio,-,38968,-,2. PBOT,SEIS,G5_BAJO,PDET Alto Patía-Norte del Cauca, ZOMAC,Medio Alto,0.72123,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,19532,Cauca,POPAYÁN,2.376678,A3. Mayor que 2 y menor que 3 horas,78.369048,Cauca,POPAYÁN,2.203994,A3. Mayor que 2 y menor que 3 horas,71.8193,Mediana propiedad,1881.494162067654,Pequeña propiedad,290,2,1720.796932,SI,AGROPECUARIO - CERCANO A ZONA URBANA,19532,2.157983906,-77.0465762
37,Polygon,19,533,PIAMONTE,CAUCA,19533,19533,Andina,1905,SUR,Rural disperso,-,9715,-,1. EOT,SEIS,G5_BAJO,No PDET, ZOMAC,Alto,0.803002,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,19533,Putumayo,MOCOA,1.432029,A2. Mayor que 1 y menor que 2 horas,63.785491,Putumayo,MOCOA,1.411682,A2. Mayor que 1 y menor que 2 horas,63.078384,Mediana propiedad,4157.986441309318,Pequeña propiedad,194,3,7141.342951,SI,AGROPECUARIO - CERCANO A ZONA URBANA,19533,1.054128816,-76.4443271
38,Polygon,19,548,PIENDAMO,CAUCA,19548,19548,Andina,1901,CENTRO,Intermedio,-,43495,-,2. PBOT,SEIS,G3_MEDIO,PDET Alto Patía-Norte del Cauca, ZOMAC,Medio,0.424019,2023,4.1.1,Mayor que 60 - hasta 70,Mayor que 60 - hasta 70,0,19548,Cauca,POPAYÁN,0.725019,A1. Menos 1 hora,25.956349,Cauca,POPAYÁN,0.859532,A1. Menos 1 hora,32.106097,Pequeña propiedad,963.5126919406242,Pequeña propiedad,872,2,970.142997,SI,AGROPECUARIO,19548,2.702420026,-76.53770455
39,Polygon,19,573,PUERTO TEJADA,CAUCA,19573,19573,Andina,1902,NORTE,Ciudades y aglomeraciones,-,44134,-,2. PBOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.594551,2023,5.1.1,Mayor que 120 - hasta 140,Mayor que 120 - hasta 140,0,19573,Cauca,PUERTO TEJADA,0,A1. Menos 1 hora,0,Valle del Cauca,SANTIAGO DE CALI,0.787156,A1. Menos 1 hora,28.411984,Mediana propiedad,308.7942803109463,Pequeña propiedad,197,1,344.358581,SI,Agropecuario - caña,19573,3.266724205,-76.41846353
40,Polygon,19,585,PURACE,CAUCA,19585,19585,Andina,1904,ORIENTE,Rural disperso,-,18428,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Medio,0.530045,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,19585,Cauca,POPAYÁN,0.982648,A1. Menos 1 hora,24.835029,Cauca,POPAYÁN,0.967571,A1. Menos 1 hora,25.269343,"Gran propiedad, latifundios",3477.019779063986,Pequeña propiedad,374,2,2572.363739,SI,AGROPECUARIO - CERCANO A ZONA URBANA,19585,2.262153618,-76.44826938
41,Polygon,19,622,ROSAS,CAUCA,19622,19622,Andina,1901,CENTRO,Intermedio,-,12142,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Medio,0.760431,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,19622,Cauca,POPAYÁN,1.204461,A2. Mayor que 1 y menor que 2 horas,40.573001,Cauca,POPAYÁN,1.031777,A2. Mayor que 1 y menor que 2 horas,34.023254,Pequeña propiedad,501.496119,Pequeña propiedad,376,2,509.899343,SI,AGROPECUARIO - CERCANO A ZONA URBANA,19622,2.260421954,-76.74582033
42,Polygon,19,693,SAN SEBASTIAN,CAUCA,19693,19693,Andina,1905,SUR,Rural disperso,-,11619,-,1. EOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Medio,0.870328,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,19693,Cauca,POPAYÁN,3.542008,A4. Mayor que 3 y menor que 4 horas,115.209459,Cauca,POPAYÁN,3.369324,A4. Mayor que 3 y menor que 4 horas,108.659711,"Gran propiedad, latifundios",5727.139768093632,Pequeña propiedad,2836,4,9227.706112,SI,AGROPECUARIO,19693,1.856261815,-76.71652424
43,Polygon,19,698,SANTANDER DE QUILICHAO,CAUCA,19698,19698,Andina,1902,NORTE,Intermedio,-,116885,-,3. POT,CINCO,G5_BAJO,PDET Alto Patía-Norte del Cauca, ZOMAC,Medio,0.628281,2023,4.1.2,Mayor que 70 - hasta 80,Mayor que 70 - hasta 80,0,19698,Cauca,SANTANDER DE QUILICHAO,0,A1. Menos 1 hora,0,Valle del Cauca,SANTIAGO DE CALI,1.215488,A2. Mayor que 1 y menor que 2 horas,51.974726,Pequeña propiedad,4120.244668691398,Pequeña propiedad,3988,3,3025.125749,SI,AGROPECUARIO,19698,2.984467338,-76.49873145
44,Polygon,19,701,SANTA ROSA,CAUCA,19701,19701,Andina,1905,SUR,Rural disperso,-,5639,-,1. EOT,SEIS,G5_BAJO,No PDET, ZOMAC,Medio Alto,0.646704,2023,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,19701,Cauca,POPAYÁN,4.886726,A5. Mayor que 4 y menor que 5 horas,155.264084,Cauca,POPAYÁN,4.714042,A5. Mayor que 4 y menor que 5 horas,148.714336,"Gran propiedad, latifundios",83.09676935078073,Mediana propiedad,3,4,8889.79472,SI,AGROPECUARIO,19701,1.52002179,-76.53876281
45,Polygon,19,743,SILVIA,CAUCA,19743,19743,Andina,1904,ORIENTE,Rural,-,39977,-,2. PBOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.433358,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,19743,Cauca,POPAYÁN,1.031245,A2. Mayor que 1 y menor que 2 horas,32.629141,Cauca,POPAYÁN,1.165758,A2. Mayor que 1 y menor que 2 horas,38.778889,Pequeña propiedad,1459.138687220148,Pequeña propiedad,348,3,1680.122926,SI,AGROPECUARIO - CERCANO A ZONA URBANA,19743,2.651291894,-76.35057356
46,Polygon,19,760,SOTARA,CAUCA,19760,19760,Andina,1901,CENTRO,Rural disperso,-,14856,-,1. EOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Medio,0.60833,2023,4.1.1,Mayor que 60 - hasta 70,Mayor que 60 - hasta 70,0,19760,Cauca,POPAYÁN,0.98146,A1. Menos 1 hora,31.380613,Cauca,POPAYÁN,0.808776,A1. Menos 1 hora,24.830866,Mediana propiedad,1174.494652072925,Pequeña propiedad,482,3,1754.695173,SI,AGROPECUARIO - CERCANO A ZONA URBANA,19760,2.231820541,-76.61146633
47,Polygon,19,780,SUAREZ,CAUCA,19780,19780,Andina,1902,NORTE,Rural,-,33762,-,2. PBOT,SEIS,G5_BAJO,PDET Alto Patía-Norte del Cauca, ZOMAC,Alto,0.785172,2023,4.1.1,Mayor que 60 - hasta 70,Mayor que 60 - hasta 70,0,19780,Cauca,SANTANDER DE QUILICHAO,1.282101,A2. Mayor que 1 y menor que 2 horas,38.717366,Valle del Cauca,SANTIAGO DE CALI,2.276414,A3. Mayor que 2 y menor que 3 horas,74.523968,Mediana propiedad,258.7227378760479,Pequeña propiedad,161,1,487.236058,SI,AGROPECUARIO - CERCANO A ZONA URBANA,19780,2.936865997,-76.7458243
48,Polygon,19,785,SUCRE,CAUCA,19785,19785,Andina,1905,SUR,Rural,-,9936,-,1. EOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Medio,0.915796,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,19785,Cauca,POPAYÁN,2.929127,A3. Mayor que 2 y menor que 3 horas,89.350166,Cauca,POPAYÁN,2.756443,A3. Mayor que 2 y menor que 3 horas,82.800418,Pequeña propiedad,469.4969301121267,Pequeña propiedad,176,2,683.02613,SI,AGROPECUARIO - CERCANO A ZONA URBANA,19785,2.057735184,-76.90993965
49,Polygon,19,807,TIMBIO,CAUCA,19807,19807,Andina,1901,CENTRO,Intermedio,-,37682,-,2. PBOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Medio,0.584592,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,19807,Cauca,POPAYÁN,0.586888,A1. Menos 1 hora,22.342136,Cauca,POPAYÁN,0.414204,A1. Menos 1 hora,15.792388,Pequeña propiedad,6964.046851442329,Pequeña propiedad,4766,2,7216.735947,SI,AGROPECUARIO,19807,2.369625312,-76.71051932
55,Polygon,19,809,TIMBIQUI,CAUCA,19809,19809,Andina,1903,OCCIDENTE,Rural disperso,-,27822,-,1. EOT,SEIS,G1_ALTO,PDET Pacífico Medio, ZOMAC,Medio Alto,0.371429,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,,,,0, ,0,,,0, ,0,"Gran propiedad, latifundios",2857.206665852674,Pequeña propiedad,127,4,1509.191064,SI,AGROPECUARIO,19809,2.699475127,-77.49131577
50,Polygon,19,821,TORIBIO,CAUCA,19821,19821,Andina,1904,ORIENTE,Rural,-,37166,-,2. PBOT,SEIS,G4_MEDIO_BAJO,PDET Alto Patía-Norte del Cauca, ZOMAC,Alto,0.497942,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,19821,Cauca,SANTANDER DE QUILICHAO,1.250063,A2. Mayor que 1 y menor que 2 horas,39.254625,Valle del Cauca,SANTIAGO DE CALI,2.149704,A3. Mayor que 2 y menor que 3 horas,76.863665,"Gran propiedad, latifundios",13620.06358064187,Pequeña propiedad,69,2,5162.850471,SI,AGROFORESTAL - MINERIA,19821,2.975771999,-76.20331566
51,Polygon,19,824,TOTORO,CAUCA,19824,19824,Andina,1904,ORIENTE,Rural,-,26336,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio,0.322844,2023,3.3.1,Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,0,19824,Cauca,POPAYÁN,0.698197,A1. Menos 1 hora,25.086501,Cauca,POPAYÁN,0.832709,A1. Menos 1 hora,31.236248,Pequeña propiedad,1070.693486347856,Pequeña propiedad,440,3,2066.208448,SI,AGROPECUARIO - CERCANO A VÍA PRINCIPAL,19824,2.475213085,-76.39675937
56,Polygon,19,845,VILLA RICA,CAUCA,19845,19845,Andina,1902,NORTE,Ciudades y aglomeraciones,-,21935,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.729952,2023,4.2.2,Mayor que 100 - hasta 120,Mayor que 100 - hasta 120,0,19845,Cauca,PUERTO TEJADA,0.292387,A1. Menos 1 hora,8.398276,Valle del Cauca,SANTIAGO DE CALI,0.825265,A1. Menos 1 hora,34.432085,"Gran propiedad, latifundios",2627.730899325614,Pequeña propiedad,753,4,3880.990788,SI,AGROPECUARIO - CAÑA,19845,3.180627317,-76.46445558
546,Polygon,20,1,VALLEDUPAR,CESAR,20001,20001,Caribe,2003,NORTE,Ciudades y aglomeraciones,si,558938,-,3. POT,UNO,G1_ALTO,PDET Sierra Nevada-Perijá,NO ZOMAC,Medio,0.410175,2023,3.3.2,Mayor que 50 - hasta 60,Mayor que 50 - hasta 60,0,20001,Cesar,VALLEDUPAR,0,A1. Menos 1 hora,0,Cesar,VALLEDUPAR,0,A1. Menos 1 hora,0,Mediana propiedad,20265.83600079047,Pequeña propiedad,781,1,26933.75581,SI,Agropecuario,20001,10.21890277,-73.45784764
552,Polygon,20,11,AGUACHICA,CESAR,20011,20011,Caribe,2004,SUR,Intermedio,-,126377,-,3. POT,CUATRO,G5_BAJO,No PDET, ZOMAC,Medio,0.756814,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,20011,Cesar,AGUACHICA,0,A1. Menos 1 hora,0,Santander,BUCARAMANGA,4.053784,A5. Mayor que 4 y menor que 5 horas,168.9386,Mediana propiedad,8439.100576071733,Pequeña propiedad,753,3,6122.7743,SI,"Agropecuario, parcelaciones",20011,8.248735219,-73.6227405
547,Polygon,20,13,AGUSTIN CODAZZI,CESAR,20013,20013,Caribe,2003,NORTE,Intermedio,-,69759,-,2. PBOT,SEIS,G2_MEDIO_ALTO,PDET Sierra Nevada-Perijá, ZOMAC,Medio,0.575991,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,20013,Cesar,AGUSTÍN CODAZZI,0,A1. Menos 1 hora,0,Cesar,VALLEDUPAR,1.289627,A2. Mayor que 1 y menor que 2 horas,64.124473,"Gran propiedad, latifundios",22710.21604,Mediana propiedad,163,1,29168.33676,SI,Agropecuario,20013,9.949215908,-73.22358244
528,Polygon,20,32,ASTREA,CESAR,20032,20032,Caribe,2002,NOROCCIDENTAL,Rural,-,22921,-,1. EOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.420463,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,20032,Cesar,BOSCONIA,1.595611,A2. Mayor que 1 y menor que 2 horas,78.830065,Cesar,VALLEDUPAR,3.351804,A4. Mayor que 3 y menor que 4 horas,176.096883,Mediana propiedad,9706.99741,Mediana propiedad,242,2,9458.23659,SI,Agropecuario,20032,9.510727925,-73.94214641
548,Polygon,20,45,BECERRIL,CESAR,20045,20045,Caribe,2001,CENTRAL,Rural,-,24797,-,1. EOT,SEIS,G2_MEDIO_ALTO,PDET Sierra Nevada-Perijá, ZOMAC,Medio,0.610382,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,20045,Cesar,LA JAGUA DE IBIRICO,0.49467,A1. Menos 1 hora,18.885281,Cesar,VALLEDUPAR,1.940235,A2. Mayor que 1 y menor que 2 horas,103.512698,"Gran propiedad, latifundios",15184.17095277742,Mediana propiedad,114,1,8153.207749,SI,Agropecuario,20045,9.727732939,-73.25250522
529,Polygon,20,60,BOSCONIA,CESAR,20060,20060,Caribe,2002,NOROCCIDENTAL,Intermedio,-,46093,-,2. PBOT,SEIS,G4_MEDIO_BAJO,No PDET, ZOMAC,Medio Bajo,0.573816,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,20060,Cesar,BOSCONIA,0,A1. Menos 1 hora,0,Cesar,VALLEDUPAR,1.769723,A2. Mayor que 1 y menor que 2 horas,98.032504,"Gran propiedad, latifundios",19883.57345494604,Mediana propiedad,143,2,23594.25073,SI,Agropecuario,20060,9.946391309,-73.86628815
530,Polygon,20,175,CHIMICHAGUA,CESAR,20175,20175,Caribe,2001,CENTRAL,Rural,-,39045,-,2. PBOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.701775,2023,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,20175,Magdalena,EL BANCO,0.851018,A1. Menos 1 hora,40.388939,Cesar,VALLEDUPAR,3.796845,A4. Mayor que 3 y menor que 4 horas,207.39049,Mediana propiedad,34409.86055877429,Pequeña propiedad,1195,3,37859.50528,SI,Agropecuario,20175,9.27797765,-73.84697903
531,Polygon,20,178,CHIRIGUANA,CESAR,20178,20178,Caribe,2001,CENTRAL,Rural,-,31771,-,2. PBOT,SEIS,G2_MEDIO_ALTO,No PDET, ZOMAC,Medio Bajo,0.620816,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,20178,Cesar,CURUMANÍ,0.736158,A1. Menos 1 hora,29.882338,Cesar,VALLEDUPAR,3.460827,A4. Mayor que 3 y menor que 4 horas,165.01829,"Gran propiedad, latifundios",29747.92992000659,Pequeña propiedad,561,2,21700.31281,SI,Agropecuario,20178,9.426648354,-73.54797894
532,Polygon,20,228,CURUMANI,CESAR,20228,20228,Caribe,2001,CENTRAL,Rural,-,42836,-,2. PBOT,SEIS,G3_MEDIO,No PDET, ZOMAC,Medio,0.536567,2023,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,20228,Cesar,CURUMANÍ,0,A1. Menos 1 hora,0,Cesar,VALLEDUPAR,3.364775,A4. Mayor que 3 y menor que 4 horas,176.292302,Mediana propiedad,14203.24658092172,Pequeña propiedad,973,1,13138.1582,SI,Agropecuario,20228,9.238771332,-73.48810861
533,Polygon,20,238,EL COPEY,CESAR,20238,20238,Caribe,2002,NOROCCIDENTAL,Rural,-,34418,-,2. PBOT,SEIS,G5_BAJO,No PDET, ZOMAC,Medio,0.679459,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,20238,Cesar,EL COPEY,0,A1. Menos 1 hora,0,Cesar,VALLEDUPAR,2.278126,A3. Mayor que 2 y menor que 3 horas,121.280527,"Gran propiedad, latifundios",14339.02488628867,Mediana propiedad,212,1,14776.56941,SI,Agropecuario,20238,10.19995356,-73.91282064
534,Polygon,20,250,EL PASO,CESAR,20250,20250,Caribe,2002,NOROCCIDENTAL,Rural disperso,-,42960,-,2. PBOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Medio,0.722083,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,20250,Cesar,BOSCONIA,0.769934,A1. Menos 1 hora,43.385491,Cesar,VALLEDUPAR,2.526127,A3. Mayor que 2 y menor que 3 horas,140.652309,"Gran propiedad, latifundios",4018.481728696303,Mediana propiedad,117,2,5684.447867,SI,Agrícola y pecuario,20250,9.683474681,-73.73833778
535,Polygon,20,295,GAMARRA,CESAR,20295,20295,Caribe,2004,SUR,Rural,-,17143,-,1. EOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Bajo,0.665241,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,20295,Cesar,AGUACHICA,0.730143,A1. Menos 1 hora,17.998276,Santander,BUCARAMANGA,4.763365,A5. Mayor que 4 y menor que 5 horas,186.736876,Mediana propiedad,1777.998546551428,Mediana propiedad,38,1,677.788814,SI,Agropecuario con influencia de la via Ruta del Sol,20295,8.337726622,-73.70649199
536,Polygon,20,310,GONZALEZ,CESAR,20310,20310,Caribe,2004,SUR,Rural,-,4819,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Medio Bajo,0.328814,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,20310,Norte de Santander,OCAÑA,0.8475,A1. Menos 1 hora,20.230866,Santander,BUCARAMANGA,6.003706,A7. Mayor que 6 y menor que 7 horas,216.515765,Pequeña propiedad,1658.374668377163,Pequeña propiedad,317,4,3057.761962,SI,Agrícola y pecuario,20310,8.405516522,-73.37537309
537,Polygon,20,383,LA GLORIA,CESAR,20383,20383,Caribe,2004,SUR,Rural,-,19644,-,1. EOT,SEIS,G5_BAJO,No PDET, ZOMAC,Medio,0.284977,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,20383,Cesar,AGUACHICA,1.590752,A2. Mayor que 1 y menor que 2 horas,59.370563,Santander,BUCARAMANGA,5.608545,A6. Mayor que 5 y menor que 6 horas,227.767742,Mediana propiedad,9132.241857,Mediana propiedad,244,1,9260.909839,SI,Agropecuario,20383,8.588002247,-73.61602384
538,Polygon,20,400,LA JAGUA DE IBIRICO,CESAR,20400,20400,Caribe,2001,CENTRAL,Rural,-,53557,-,2. PBOT,CUATRO,G5_BAJO,PDET Sierra Nevada-Perijá, ZOMAC,Medio,0.757911,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,20400,Cesar,LA JAGUA DE IBIRICO,0,A1. Menos 1 hora,0,Cesar,VALLEDUPAR,2.383138,A3. Mayor que 2 y menor que 3 horas,121.99798,"Gran propiedad, latifundios",8966.569129948537,Mediana propiedad,211,2,11687.97172,SI,Agropecuario,20400,9.52099808,-73.32249338
539,Polygon,20,443,MANAURE,CESAR,20443,20443,Caribe,2003,NORTE,Intermedio,-,11577,-,1. EOT,SEIS,G3_MEDIO,PDET Sierra Nevada-Perijá, ZOMAC,Medio,0.542243,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,20443,La Guajira,VILLANUEVA,1.088793,A2. Mayor que 1 y menor que 2 horas,42.054625,Cesar,VALLEDUPAR,1.351,A2. Mayor que 1 y menor que 2 horas,39.959293,Mediana propiedad,412.1241676315973,Pequeña propiedad,201,3,536.530137,SI,"Agropecuario, microfundios",20443,10.38027852,-73.00706275
540,Polygon,20,517,PAILITAS,CESAR,20517,20517,Caribe,2001,CENTRAL,Rural,-,21284,-,1. EOT,SEIS,G3_MEDIO,No PDET, ZOMAC,Medio,0.518774,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,20517,Cesar,CURUMANÍ,0.7238,A1. Menos 1 hora,37.680613,Cesar,VALLEDUPAR,4.088576,A5. Mayor que 4 y menor que 5 horas,213.972915,"Gran propiedad, latifundios",1683.044704757248,Pequeña propiedad,56,2,2534.285249,SI,"Agropecuario, influencia via Ruta del Sol",20517,8.938916143,-73.57247213
